Report Date,Week Ending Date,Health Region,Vaccination Status,Infections,Hospitalizations,Deaths,Population Denominator,rate_per_100k
2022-02-25,2021-03-20,Northern Region,Unvaccinated,2469.0,53.0,22.0,6384845.0,38.66969362607863
2022-02-25,2021-04-24,Northern Region,Fully Vaccinated,57.0,3.0,2.0,2774366.0,2.0545234478796237
2022-02-25,2021-07-17,Southwest Region,Fully Vaccinated,119.0,17.0,4.0,4670305.0,2.5480134595063917
2022-02-25,2021-06-05,Eastern Region,Fully Vaccinated,23.0,4.0,2.0,4159224.0,0.5529877688722704
2022-02-25,2021-05-29,Northern Region,Fully Vaccinated,30.0,2.0,1.0,4034017.0,0.7436755968058638
2022-02-25,2021-07-31,Central Region,Unvaccinated,1470.0,33.0,24.0,3326735.0,44.187469095073695
2022-02-25,2021-10-30,Eastern Region,Partially Vaccinated,113.0,4.0,2.0,571635.0,19.76785886098647
2022-02-25,2021-05-08,Northwest Region,Unvaccinated,807.0,26.0,11.0,4271853.0,18.891099483058056
2022-02-25,2021-07-03,Northern Region,Partially Vaccinated,26.0,1.0,1.0,490579.0,5.299859961392559
2022-02-25,2021-05-15,Central Region,Unvaccinated,522.0,16.0,7.0,4135859.0,12.62132002082276
2022-02-25,2021-06-12,Northwest Region,Unvaccinated,197.0,9.0,3.0,3678414.0,5.355569003380261
2022-02-25,2021-01-30,Central Region,Unvaccinated,4490.0,97.0,53.0,7798590.0,57.57451026403491
2022-02-25,2021-09-04,Central Region,Unvaccinated,3673.0,50.0,40.0,2988376.0,122.90956693535217
2022-02-25,2021-07-17,Northern Region,Partially Vaccinated,57.0,3.0,1.0,477492.0,11.937372772737554
2022-02-25,2021-03-13,Northern Region,Unvaccinated,2411.0,52.0,19.0,6682282.0,36.08048867138501
2022-02-25,2022-01-29,Southwest Region,Fully Vaccinated,1253.0,29.0,7.0,6033335.0,20.76795006410219
2022-02-25,2021-07-03,Southwest Region,Fully Vaccinated,42.0,0.0,0.0,4574274.0,0.9181784912753368
2022-02-25,2021-03-13,Eastern Region,Fully Vaccinated,15.0,0.0,0.0,1124493.0,1.3339344931449106
2022-02-25,2022-01-01,Northwest Region,Fully Vaccinated,2017.0,71.0,27.0,5894741.0,34.216940150551146
2022-02-25,2021-01-23,Northwest Region,Unvaccinated,4082.0,114.0,43.0,8050925.0,50.702248499396035
2022-02-25,2021-02-27,Northwest Region,Fully Vaccinated,5.0,2.0,1.0,782037.0,0.6393559384018914
2022-02-25,2021-02-20,Northwest Region,Partially Vaccinated,85.0,6.0,1.0,634597.0,13.394327423545967
2022-02-25,2021-12-25,Northern Region,Unvaccinated,15183.0,297.0,23.0,2054849.0,738.8864096583253
2022-02-25,2022-01-01,Northwest Region,Partially Vaccinated,1023.0,14.0,6.0,693466.0,147.51984956724627
2022-02-25,2021-01-23,Central Region,Unvaccinated,5454.0,100.0,88.0,8050925.0,67.74376857317637
2022-02-25,2021-03-27,Southwest Region,Fully Vaccinated,30.0,3.0,1.0,1509256.0,1.9877343538803225
2022-02-25,2021-02-13,Eastern Region,Unvaccinated,4060.0,152.0,51.0,7510395.0,54.0584083793196
2022-02-25,2021-11-27,Central Region,Partially Vaccinated,101.0,1.0,3.0,729019.0,13.85423425178219
2022-02-25,2021-10-09,Southwest Region,Unvaccinated,2942.0,104.0,50.0,2758088.0,106.66809760964843
2022-02-25,2021-12-18,Northwest Region,Partially Vaccinated,289.0,7.0,5.0,666716.0,43.346792337367035
2022-02-25,2022-01-29,Central Region,Unvaccinated,7956.0,35.0,23.0,1840305.0,432.3196426679273
2022-02-25,2021-11-27,Southwest Region,Unvaccinated,1993.0,88.0,46.0,2287908.0,87.11014603734066
2022-02-25,2021-11-06,Southwest Region,Unvaccinated,1631.0,57.0,30.0,2552105.0,63.908028862448845
2022-02-25,2021-06-26,Southwest Region,Partially Vaccinated,7.0,3.0,0.0,479971.0,1.4584214462957137
2022-02-25,2021-02-20,Eastern Region,Fully Vaccinated,11.0,0.0,0.0,554321.0,1.9844097553583573
2022-02-25,2021-05-01,Southwest Region,Unvaccinated,1027.0,75.0,21.0,4409894.0,23.288541629345286
2022-02-25,2021-12-18,Northern Region,Unvaccinated,5499.0,57.0,12.0,2105214.0,261.20859922079177
2022-02-25,2022-02-19,Southwest Region,Unvaccinated,3419.0,34.0,14.0,1715443.0,199.30711775325676
2022-02-25,2021-04-24,Northern Region,Partially Vaccinated,271.0,12.0,0.0,1191184.0,22.75047347848863
2022-02-25,2021-08-28,Central Region,Unvaccinated,3616.0,48.0,47.0,3050354.0,118.54361821611525
2022-02-25,2021-02-06,Central Region,Fully Vaccinated,4.0,0.0,0.0,247832.0,1.613996578327254
2022-02-25,2021-11-13,Northern Region,Partially Vaccinated,140.0,1.0,0.0,656077.0,21.33895868930019
2022-02-25,2021-11-06,Northwest Region,Unvaccinated,1434.0,35.0,15.0,2552105.0,56.188910722717125
2022-02-25,2021-10-09,Central Region,Partially Vaccinated,148.0,3.0,1.0,575358.0,25.723114999704528
2022-02-25,2021-06-26,Eastern Region,Fully Vaccinated,26.0,2.0,1.0,4314486.0,0.602621030639571
2022-02-25,2021-05-29,Northwest Region,Partially Vaccinated,23.0,2.0,0.0,735030.0,3.1291239813340956
2022-02-25,2021-02-20,Eastern Region,Unvaccinated,3330.0,147.0,42.0,7401645.0,44.989998844851385
2022-02-25,2021-04-17,Central Region,Partially Vaccinated,181.0,6.0,6.0,1261948.0,14.342904778960781
2022-02-25,2021-08-21,Southwest Region,Partially Vaccinated,189.0,8.0,1.0,586198.0,32.24166578528074
2022-02-25,2021-02-27,Northern Region,Unvaccinated,2619.0,38.0,3.0,7227138.0,36.23841138774436
2022-02-25,2021-07-31,Central Region,Partially Vaccinated,117.0,2.0,4.0,513635.0,22.778821536694345
2022-02-25,2021-12-04,Northwest Region,Partially Vaccinated,199.0,6.0,4.0,686964.0,28.968039082106195
2022-02-25,2021-10-09,Northwest Region,Unvaccinated,2364.0,64.0,31.0,2758088.0,85.71155090047888
2022-02-25,2021-07-17,Central Region,Partially Vaccinated,26.0,0.0,0.0,477492.0,5.445117405108358
2022-02-25,2021-12-18,Central Region,Unvaccinated,3250.0,41.0,32.0,2105214.0,154.37860474042068
2022-02-25,2021-10-30,Southwest Region,Unvaccinated,1682.0,68.0,44.0,2621138.0,64.1706007085472
2022-02-25,2021-06-19,Central Region,Partially Vaccinated,16.0,2.0,0.0,528005.0,3.030274334523347
2022-02-25,2021-10-30,Northern Region,Fully Vaccinated,580.0,6.0,2.0,5397790.0,10.745138288077158
2022-02-25,2021-02-13,Southwest Region,Unvaccinated,2132.0,85.0,37.0,7510395.0,28.387321838598368
2022-02-25,2021-11-27,Northwest Region,Partially Vaccinated,122.0,1.0,2.0,729019.0,16.734817611063637
2022-02-25,2022-01-01,Northwest Region,Unvaccinated,13154.0,131.0,87.0,2002356.0,656.926141005895
2022-02-25,2021-04-17,Northern Region,Partially Vaccinated,338.0,8.0,3.0,1261948.0,26.783987929772064
2022-02-25,2021-07-17,Northern Region,Unvaccinated,449.0,14.0,1.0,3442766.0,13.041839032917137
2022-02-25,2021-08-14,Northwest Region,Fully Vaccinated,504.0,16.0,4.0,4835730.0,10.422418125081425
2022-02-25,2021-05-01,Southwest Region,Fully Vaccinated,63.0,8.0,2.0,3113073.0,2.0237238253005954
2022-02-25,2021-02-20,Northern Region,Unvaccinated,2680.0,42.0,10.0,7401645.0,36.20816723849901
2022-02-25,2022-01-15,Northern Region,Partially Vaccinated,1885.0,11.0,2.0,715730.0,263.3674709736912
2022-02-25,2021-11-13,Central Region,Unvaccinated,1209.0,26.0,16.0,2437440.0,49.601220953131154
2022-02-25,2021-12-04,Central Region,Partially Vaccinated,134.0,4.0,5.0,686964.0,19.506116768855428
2022-02-25,2021-12-18,Eastern Region,Partially Vaccinated,289.0,10.0,1.0,666716.0,43.346792337367035
2022-02-25,2022-01-29,Southwest Region,Partially Vaccinated,1090.0,6.0,4.0,716923.0,152.03864292260118
2022-02-25,2022-01-08,Southwest Region,Partially Vaccinated,1007.0,5.0,3.0,703698.0,143.10115987255898
2022-02-25,2021-04-24,Eastern Region,Partially Vaccinated,141.0,9.0,3.0,1191184.0,11.836962215745006
2022-02-25,2021-08-07,Southwest Region,Unvaccinated,1743.0,92.0,33.0,3252147.0,53.5953633092231
2022-02-25,2021-05-08,Central Region,Unvaccinated,718.0,29.0,12.0,4271853.0,16.807694459523773
2022-02-25,2021-02-13,Southwest Region,Fully Vaccinated,6.0,0.0,1.0,390315.0,1.5372199377425926
2022-02-25,2021-11-20,Eastern Region,Unvaccinated,1069.0,28.0,12.0,2344614.0,45.59385894650463
2022-02-25,2021-07-10,Eastern Region,Fully Vaccinated,75.0,1.0,2.0,4622868.0,1.6223694901087378
2022-02-25,2021-10-02,Northern Region,Partially Vaccinated,161.0,4.0,2.0,575626.0,27.969549672877875
2022-02-25,2021-05-29,Northern Region,Partially Vaccinated,40.0,3.0,1.0,735030.0,5.441954750146253
2022-02-25,2021-06-05,Northern Region,Unvaccinated,268.0,10.0,3.0,3745334.0,7.155570104028106
2022-02-25,2021-07-03,Central Region,Fully Vaccinated,51.0,1.0,0.0,4574274.0,1.114931025120052
2022-02-25,2021-07-10,Central Region,Unvaccinated,349.0,10.0,2.0,3486200.0,10.010900120475016
2022-02-25,2021-05-29,Eastern Region,Partially Vaccinated,26.0,2.0,0.0,735030.0,3.537270587595064
2022-02-25,2021-05-08,Northern Region,Fully Vaccinated,60.0,2.0,1.0,3388269.0,1.7708157174061445
2022-02-25,2022-02-12,Northwest Region,Fully Vaccinated,952.0,13.0,3.0,6085368.0,15.644082658600105
2022-02-25,2021-05-08,Eastern Region,Unvaccinated,943.0,43.0,7.0,4271853.0,22.074729631380105
2022-02-25,2021-08-07,Eastern Region,Unvaccinated,2761.0,81.0,24.0,3252147.0,84.89776138655479
2022-02-25,2021-08-28,Eastern Region,Fully Vaccinated,1085.0,20.0,13.0,4949191.0,21.92277485350636
2022-02-25,2021-11-13,Southwest Region,Fully Vaccinated,598.0,18.0,16.0,5497046.0,10.878570053807081
2022-02-25,2021-03-20,Central Region,Partially Vaccinated,139.0,11.0,5.0,942838.0,14.74272356438752
2022-02-25,2021-12-25,Northwest Region,Fully Vaccinated,1540.0,30.0,7.0,5854190.0,26.305944972746012
2022-02-25,2021-06-19,Eastern Region,Partially Vaccinated,10.0,1.0,1.0,528005.0,1.893921459077092
2022-02-25,2021-10-16,Central Region,Fully Vaccinated,469.0,16.0,6.0,5301431.0,8.846668003412663
2022-02-25,2021-04-17,Southwest Region,Partially Vaccinated,155.0,9.0,1.0,1261948.0,12.28259801513216
2022-02-25,2022-01-15,Eastern Region,Unvaccinated,24029.0,253.0,57.0,1901809.0,1263.481243384588
2022-02-25,2021-05-29,Central Region,Fully Vaccinated,23.0,2.0,2.0,4034017.0,0.5701512908844956
2022-02-25,2022-01-08,Northwest Region,Unvaccinated,13212.0,132.0,60.0,1953145.0,676.4474731778746
2022-02-25,2021-08-14,Central Region,Partially Vaccinated,173.0,7.0,0.0,573471.0,30.167174974846155
2022-02-25,2021-04-03,Central Region,Fully Vaccinated,18.0,1.0,1.0,1791672.0,1.004648172210092
2022-02-25,2021-10-23,Northern Region,Partially Vaccinated,110.0,1.0,0.0,578547.0,19.013148456391615
2022-02-25,2021-07-31,Eastern Region,Fully Vaccinated,451.0,13.0,11.0,4750193.0,9.494351071630142
2022-02-25,2022-02-05,Southwest Region,Unvaccinated,8091.0,47.0,46.0,1819260.0,444.7412684278223
2022-02-25,2021-12-04,Northern Region,Unvaccinated,2456.0,37.0,7.0,2223981.0,110.43259812021776
2022-02-25,2021-02-06,Northwest Region,Partially Vaccinated,217.0,10.0,6.0,712509.0,30.45575564659534
2022-02-25,2022-01-22,Northern Region,Unvaccinated,13369.0,82.0,17.0,2159501.0,619.0782037146545
2022-02-25,2021-09-11,Eastern Region,Unvaccinated,4017.0,129.0,59.0,2935281.0,136.85231499130748
2022-02-25,2021-04-10,Eastern Region,Partially Vaccinated,242.0,16.0,6.0,1307499.0,18.508618362232017
2022-02-25,2021-12-04,Northwest Region,Unvaccinated,2686.0,73.0,42.0,2223981.0,120.77441309075931
2022-02-25,2021-10-30,Northwest Region,Fully Vaccinated,473.0,7.0,5.0,5397790.0,8.76284553493189
2022-02-25,2021-04-17,Central Region,Unvaccinated,1506.0,51.0,18.0,4883346.0,30.83951045041658
2022-02-25,2021-08-28,Northern Region,Fully Vaccinated,986.0,12.0,5.0,4949191.0,19.92244793138919
2022-02-25,2021-03-20,Eastern Region,Fully Vaccinated,19.0,2.0,0.0,1262880.0,1.50449765615102
2022-02-25,2021-11-20,Northern Region,Unvaccinated,1457.0,23.0,2.0,2344614.0,62.14242514972614
2022-02-25,2022-02-19,Central Region,Unvaccinated,1459.0,7.0,10.0,1715443.0,85.05091687686505
2022-02-25,2021-10-16,Northwest Region,Partially Vaccinated,158.0,3.0,0.0,573627.0,27.544031225866284
2022-02-25,2022-01-08,Central Region,Partially Vaccinated,1504.0,5.0,5.0,703698.0,213.72804811154788
2022-02-25,2021-10-23,Southwest Region,Fully Vaccinated,611.0,17.0,17.0,5340783.0,11.440270087738071
2022-02-25,2021-10-23,Northwest Region,Partially Vaccinated,124.0,4.0,1.0,578547.0,21.43300371447782
2022-02-25,2021-07-03,Eastern Region,Unvaccinated,295.0,15.0,1.0,3525710.0,8.367109036194128
2022-02-25,2021-12-18,Northern Region,Partially Vaccinated,749.0,10.0,1.0,666716.0,112.34168671518307
2022-02-25,2021-06-26,Eastern Region,Partially Vaccinated,4.0,0.0,0.0,479971.0,0.8333836835975507
2022-02-25,2021-01-23,Southwest Region,Unvaccinated,4292.0,146.0,54.0,8050925.0,53.31064442905629
2022-02-25,2021-04-10,Northern Region,Partially Vaccinated,390.0,17.0,1.0,1307499.0,29.827938682935894
2022-02-25,2021-04-24,Southwest Region,Unvaccinated,1051.0,70.0,27.0,4625013.0,22.72426045072738
2022-02-25,2021-03-20,Northwest Region,Unvaccinated,1274.0,17.0,6.0,6384845.0,19.953499262707236
2022-02-25,2021-01-30,Eastern Region,Partially Vaccinated,228.0,15.0,9.0,637810.0,35.74732287044731
2022-02-25,2021-05-08,Northern Region,Unvaccinated,821.0,19.0,7.0,4271853.0,19.21882611597356
2022-02-25,2021-07-31,Eastern Region,Partially Vaccinated,117.0,2.0,0.0,513635.0,22.778821536694345
2022-02-25,2021-04-24,Eastern Region,Unvaccinated,1476.0,60.0,16.0,4625013.0,31.913423810916857
2022-02-25,2021-07-24,Northwest Region,Partially Vaccinated,35.0,0.0,0.0,488820.0,7.16009983224909
2022-02-25,2021-02-20,Northwest Region,Fully Vaccinated,8.0,0.0,0.0,554321.0,1.443207094806078
2022-02-25,2021-04-03,Southwest Region,Partially Vaccinated,95.0,11.0,3.0,1263428.0,7.51922547228651
2022-02-25,2021-08-14,Eastern Region,Fully Vaccinated,867.0,21.0,11.0,4835730.0,17.92904070326507
2022-02-25,2022-01-22,Central Region,Unvaccinated,12018.0,46.0,25.0,2159501.0,556.5174547268095
2022-02-25,2022-01-22,Northwest Region,Unvaccinated,10227.0,99.0,39.0,2159501.0,473.58162834840084
2022-02-25,2021-08-07,Central Region,Partially Vaccinated,124.0,3.0,0.0,548333.0,22.613995510027667
2022-02-25,2021-12-25,Central Region,Partially Vaccinated,550.0,5.0,1.0,681524.0,80.7014866681144
2022-02-25,2021-06-12,Northern Region,Unvaccinated,227.0,11.0,2.0,3678414.0,6.171137887143752
2022-02-25,2021-03-20,Eastern Region,Partially Vaccinated,131.0,14.0,4.0,942838.0,13.894221488739317
2022-02-25,2021-06-12,Eastern Region,Partially Vaccinated,11.0,0.0,1.0,591505.0,1.8596630628650646
2022-02-25,2022-02-05,Eastern Region,Unvaccinated,3766.0,38.0,25.0,1819260.0,207.0072447038906
2022-02-25,2021-10-30,Central Region,Fully Vaccinated,390.0,9.0,5.0,5397790.0,7.225179193707054
2022-02-25,2021-07-24,Southwest Region,Unvaccinated,769.0,64.0,14.0,3390550.0,22.680686024391324
2022-02-25,2021-05-08,Central Region,Partially Vaccinated,63.0,4.0,2.0,930441.0,6.770982792030876
2022-02-25,2021-05-29,Northern Region,Unvaccinated,276.0,15.0,1.0,3821516.0,7.222264671926011
2022-02-25,2021-06-26,Northern Region,Partially Vaccinated,30.0,1.0,0.0,479971.0,6.25037762698163
2022-02-25,2021-08-14,Eastern Region,Unvaccinated,3603.0,101.0,53.0,3181362.0,113.25338015604636
2022-02-25,2021-07-17,Northern Region,Fully Vaccinated,286.0,3.0,0.0,4670305.0,6.1237970539397315
2022-02-25,2021-04-10,Northern Region,Fully Vaccinated,49.0,1.0,0.0,2104799.0,2.3280132687254222
2022-02-25,2021-11-13,Southwest Region,Unvaccinated,1763.0,63.0,45.0,2437440.0,72.32998555861887
2022-02-25,2021-06-26,Central Region,Partially Vaccinated,20.0,0.0,0.0,479971.0,4.166918417987754
2022-02-25,2021-10-02,Southwest Region,Fully Vaccinated,974.0,31.0,11.0,5215171.0,18.676281180425338
2022-02-25,2021-02-20,Southwest Region,Unvaccinated,1709.0,73.0,13.0,7401645.0,23.089461869624927
2022-02-25,2021-02-13,Eastern Region,Partially Vaccinated,242.0,14.0,7.0,689853.0,35.07993731997976
2022-02-25,2021-11-20,Eastern Region,Fully Vaccinated,423.0,11.0,5.0,5538926.0,7.636859564471524
2022-02-25,2022-01-01,Central Region,Fully Vaccinated,1450.0,20.0,17.0,5894741.0,24.598196935200377
2022-02-25,2021-06-05,Northern Region,Partially Vaccinated,34.0,1.0,1.0,686005.0,4.956232097433692
2022-02-25,2021-12-11,Eastern Region,Unvaccinated,1868.0,60.0,27.0,2162155.0,86.39528618438548
2022-02-25,2021-09-18,Central Region,Unvaccinated,3544.0,52.0,35.0,2881770.0,122.97997411313186
2022-02-25,2021-02-20,Central Region,Partially Vaccinated,92.0,9.0,7.0,634597.0,14.497389681955635
2022-02-25,2021-11-20,Northwest Region,Fully Vaccinated,668.0,20.0,17.0,5538926.0,12.060099737746992
2022-02-25,2021-11-27,Northern Region,Fully Vaccinated,756.0,12.0,1.0,5573636.0,13.563856699648127
2022-02-25,2021-01-23,Northern Region,Unvaccinated,5997.0,160.0,65.0,8050925.0,74.48833519129789
2022-02-25,2021-03-06,Eastern Region,Partially Vaccinated,90.0,12.0,3.0,673662.0,13.359815456415829
2022-02-25,2021-12-18,Eastern Region,Fully Vaccinated,1030.0,27.0,6.0,5818633.0,17.70175228442832
2022-02-25,2021-11-20,Northwest Region,Unvaccinated,1489.0,34.0,21.0,2344614.0,63.50725535205369
2022-02-25,2021-03-27,Eastern Region,Unvaccinated,2394.0,81.0,16.0,5923472.0,40.415486052774455
2022-02-25,2021-07-31,Northern Region,Partially Vaccinated,108.0,2.0,1.0,513635.0,21.026604495410165
2022-02-25,2021-09-18,Central Region,Fully Vaccinated,531.0,15.0,15.0,5122214.0,10.36661100063371
2022-02-25,2021-11-27,Southwest Region,Fully Vaccinated,604.0,22.0,14.0,5573636.0,10.836732072205649
2022-02-25,2021-07-17,Southwest Region,Unvaccinated,443.0,34.0,6.0,3442766.0,12.867560560316909
2022-02-25,2022-01-01,Central Region,Partially Vaccinated,1352.0,4.0,10.0,693466.0,194.96269463823748
2022-02-25,2021-02-20,Northwest Region,Unvaccinated,2284.0,51.0,17.0,7401645.0,30.85800521370587
2022-02-25,2022-01-22,Southwest Region,Partially Vaccinated,1253.0,6.0,3.0,686611.0,182.4905222899138
2022-02-25,2021-02-20,Eastern Region,Partially Vaccinated,191.0,14.0,5.0,634597.0,30.097841622320935
2022-02-25,2021-10-02,Northwest Region,Partially Vaccinated,255.0,14.0,1.0,575626.0,44.299597307974274
2022-02-25,2021-06-12,Southwest Region,Unvaccinated,180.0,19.0,2.0,3678414.0,4.893413302580949
2022-02-25,2021-07-24,Southwest Region,Partially Vaccinated,35.0,2.0,0.0,488820.0,7.16009983224909
2022-02-25,2021-09-11,Central Region,Fully Vaccinated,493.0,25.0,12.0,5063825.0,9.73572348965456
2022-02-25,2021-06-12,Northern Region,Fully Vaccinated,38.0,0.0,0.0,4320644.0,0.87949851920223
2022-02-25,2021-12-25,Southwest Region,Partially Vaccinated,284.0,6.0,2.0,681524.0,41.67131311589907
2022-02-25,2021-02-27,Central Region,Unvaccinated,1954.0,54.0,18.0,7227138.0,27.03698199757636
2022-02-25,2022-02-05,Southwest Region,Partially Vaccinated,788.0,9.0,2.0,708714.0,111.1873054574906
2022-02-25,2021-07-10,Eastern Region,Unvaccinated,494.0,25.0,6.0,3486200.0,14.17015661752051
2022-02-25,2021-09-18,Eastern Region,Unvaccinated,4043.0,96.0,58.0,2881770.0,140.29572103255987
2022-02-25,2021-11-27,Northern Region,Partially Vaccinated,117.0,0.0,0.0,729019.0,16.048964430282336
2022-02-25,2021-11-06,Northern Region,Fully Vaccinated,662.0,5.0,1.0,5452346.0,12.14156254940534
2022-02-25,2021-08-07,Central Region,Unvaccinated,1729.0,32.0,24.0,3252147.0,53.164878463365895
2022-02-25,2021-07-24,Northern Region,Partially Vaccinated,78.0,2.0,0.0,488820.0,15.956793911869399
2022-02-25,2021-09-25,Northwest Region,Unvaccinated,3300.0,66.0,38.0,2838178.0,116.27177717535686
2022-02-25,2021-02-20,Northern Region,Partially Vaccinated,91.0,11.0,5.0,634597.0,14.339809359325683
2022-02-25,2021-10-30,Southwest Region,Fully Vaccinated,541.0,19.0,9.0,5397790.0,10.022620368706452
2022-02-25,2021-04-24,Northern Region,Unvaccinated,1443.0,33.0,5.0,4625013.0,31.1999123029492
2022-02-25,2021-12-04,Southwest Region,Partially Vaccinated,191.0,11.0,5.0,686964.0,27.803494797398407
2022-02-25,2021-11-13,Eastern Region,Unvaccinated,1033.0,26.0,8.0,2437440.0,42.380530392542994
2022-02-25,2021-12-11,Northern Region,Unvaccinated,2469.0,42.0,6.0,2162155.0,114.1916282597686
2022-02-25,2022-02-12,Central Region,Unvaccinated,2503.0,22.0,14.0,1803338.0,138.79816207499647
2022-02-25,2022-02-12,Southwest Region,Partially Vaccinated,537.0,2.0,0.0,701857.0,76.5113121333833
2022-02-25,2021-07-03,Northern Region,Unvaccinated,172.0,4.0,0.0,3525710.0,4.878450014323357
2022-02-25,2021-12-11,Eastern Region,Fully Vaccinated,705.0,30.0,6.0,5765133.0,12.228685790943592
2022-02-25,2021-03-20,Northwest Region,Fully Vaccinated,16.0,1.0,0.0,1262880.0,1.2669453946534905
2022-02-25,2021-07-31,Northwest Region,Unvaccinated,932.0,26.0,10.0,3326735.0,28.01545659633244
2022-02-25,2021-08-21,Eastern Region,Partially Vaccinated,351.0,7.0,4.0,586198.0,59.877379315521374
2022-02-25,2021-11-27,Eastern Region,Partially Vaccinated,125.0,3.0,0.0,729019.0,17.146329519532415
2022-02-25,2021-06-12,Southwest Region,Fully Vaccinated,26.0,3.0,0.0,4320644.0,0.6017621447173154
2022-02-25,2021-08-21,Eastern Region,Unvaccinated,4068.0,121.0,51.0,3115752.0,130.56238108809686
2022-02-25,2021-09-04,Northwest Region,Unvaccinated,4017.0,102.0,50.0,2988376.0,134.4208359322923
2022-02-25,2021-12-04,Southwest Region,Unvaccinated,2949.0,97.0,58.0,2223981.0,132.60005368750902
2022-02-25,2022-01-29,Central Region,Fully Vaccinated,835.0,15.0,4.0,6033335.0,13.839775182382546
2022-02-25,2021-09-04,Northwest Region,Partially Vaccinated,263.0,6.0,6.0,591910.0,44.432430606004296
2022-02-25,2021-03-27,Southwest Region,Unvaccinated,1295.0,71.0,12.0,5923472.0,21.86217812796279
2022-02-25,2021-01-23,Central Region,Partially Vaccinated,227.0,8.0,11.0,448810.0,50.578195673001936
2022-02-25,2021-04-17,Eastern Region,Partially Vaccinated,201.0,12.0,5.0,1261948.0,15.927756135752027
2022-02-25,2021-06-12,Central Region,Partially Vaccinated,19.0,2.0,0.0,591505.0,3.2121452904032934
2022-02-25,2021-05-22,Northwest Region,Fully Vaccinated,39.0,3.0,0.0,3881619.0,1.004735395204939
2022-02-25,2021-04-10,Eastern Region,Fully Vaccinated,45.0,6.0,1.0,2104799.0,2.1379713692376328
2022-02-25,2021-10-16,Northwest Region,Fully Vaccinated,617.0,21.0,8.0,5301431.0,11.638367074852054
2022-02-25,2021-05-29,Northwest Region,Fully Vaccinated,23.0,4.0,0.0,4034017.0,0.5701512908844956
2022-02-25,2022-01-22,Southwest Region,Unvaccinated,13280.0,64.0,49.0,2159501.0,614.9568812424723
2022-02-25,2021-05-08,Northwest Region,Fully Vaccinated,42.0,4.0,1.0,3388269.0,1.2395710021843012
2022-02-25,2021-01-30,Central Region,Fully Vaccinated,2.0,0.0,0.0,154163.0,1.297328152669577
2022-02-25,2021-07-10,Eastern Region,Partially Vaccinated,17.0,0.0,0.0,481495.0,3.530670100416412
2022-02-25,2021-02-27,Central Region,Fully Vaccinated,9.0,1.0,1.0,782037.0,1.1508406891234046
2022-02-25,2021-02-06,Northwest Region,Fully Vaccinated,1.0,0.0,0.0,247832.0,0.4034991445818135
2022-02-25,2021-10-09,Northern Region,Unvaccinated,1379.0,35.0,11.0,2758088.0,49.998404691946014
2022-02-25,2021-04-03,Eastern Region,Fully Vaccinated,21.0,2.0,0.0,1791672.0,1.1720895342451074
2022-02-25,2021-01-30,Northwest Region,Unvaccinated,3555.0,91.0,47.0,7798590.0,45.58516347185837
2022-02-25,2022-01-15,Northern Region,Unvaccinated,20710.0,149.0,31.0,1901809.0,1088.9631924131181
2022-02-25,2021-03-20,Southwest Region,Unvaccinated,1209.0,64.0,28.0,6384845.0,18.9354635860385
2022-02-25,2022-01-08,Central Region,Fully Vaccinated,1285.0,28.0,11.0,5933720.0,21.65589208793135
2022-02-25,2021-03-20,Northern Region,Partially Vaccinated,158.0,10.0,1.0,942838.0,16.757915994052002
2022-02-25,2021-09-04,Eastern Region,Unvaccinated,4128.0,120.0,64.0,2988376.0,138.13522796328172
2022-02-25,2021-12-04,Northern Region,Fully Vaccinated,1280.0,17.0,12.0,5679618.0,22.536726941847146
2022-02-25,2021-12-25,Central Region,Unvaccinated,7317.0,35.0,51.0,2054849.0,356.08455901139206
2022-02-25,2021-07-24,Northwest Region,Unvaccinated,585.0,9.0,2.0,3390550.0,17.253837872911475
2022-02-25,2021-02-06,Northern Region,Unvaccinated,3955.0,75.0,25.0,7630222.0,51.83335425889312
2022-02-25,2021-03-06,Northern Region,Unvaccinated,2317.0,54.0,22.0,6962406.0,33.27872577382014
2022-02-25,2021-12-04,Eastern Region,Fully Vaccinated,786.0,24.0,4.0,5679618.0,13.838958887728014
2022-02-25,2021-09-04,Central Region,Partially Vaccinated,268.0,6.0,5.0,591910.0,45.27715362132757
2022-02-25,2021-05-22,Northwest Region,Unvaccinated,469.0,29.0,7.0,3943554.0,11.892825608575412
2022-02-25,2021-06-26,Central Region,Unvaccinated,193.0,11.0,5.0,3796106.0,5.084157291708925
2022-02-25,2021-05-01,Northern Region,Partially Vaccinated,228.0,6.0,1.0,1067596.0,21.35639324238757
2022-02-25,2021-10-09,Central Region,Unvaccinated,2197.0,51.0,26.0,2758088.0,79.65663169558042
2022-02-25,2022-02-19,Central Region,Fully Vaccinated,430.0,7.0,0.0,6157094.0,6.983814117504135
2022-02-25,2021-09-18,Northern Region,Fully Vaccinated,944.0,19.0,6.0,5122214.0,18.429530667793262
2022-02-25,2021-10-16,Northwest Region,Unvaccinated,1883.0,51.0,32.0,2715505.0,69.34253481396647
2022-02-25,2021-05-22,Central Region,Fully Vaccinated,11.0,1.0,2.0,3881619.0,0.2833869063398546
2022-02-25,2021-09-04,Southwest Region,Partially Vaccinated,436.0,9.0,4.0,591910.0,73.65984693618962
2022-02-25,2021-08-07,Eastern Region,Fully Vaccinated,634.0,16.0,4.0,4790083.0,13.235678797214996
